Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.1,"Автор субъективно описывает то, что невозможно описать. Образование Совместимых Космических Качеств. Сравнение с ДНК разных людей. Образование Вселенных в ККР. Разная синтезированность Аспектов соответствующих ЧКК у разных Прото-Форм в разных мерностях и более детальное определение бирвуляртности. ",2.0218
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.2,"Всякий субъективный тип мерности – сллоогрентен по своей Сути. Низкая синтезированность Конфигурации в то же время является высокой в другой Схеме синтеза. Почему средние Уровни реализуются легче всего, а амплиативные и деплиативные с трудностями.",2.0229
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.3,Ииссиидиологические Представления пока еще многим кажутся ерундой. Проницающие друг друга взаимосвязи - это разные виды бирвуляртностей. Аиййяический тип бирвуляртности. Абсолютный Синтез Аспектов двух ЧКК осуществить невозможно.,2.0240
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.4,Схема первоначального этапа Синтеза человеческого типа бирвуляртности. Биологические ассоциации.,2.0246
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.5,Коллегиальность Высшего Космического Разума  - это ТОО-УУ-Сущности как Коллективные Разумы и СВОО-УУ-Сущности как Прото-Формы. Образование Принципа сллоогрентности. Пересечение бирвуляртностей в Схемах Синтеза ТОО-УУ. ,2.0250
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.6,Пример ллууввумического Направления: доминантная общность двух ЧКК во всех мерностях. Механизмы Синтеза ТОО-УУ- и СВОО-УУ-Сущностей.,2.0254
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.7,"Образование СКК ВСЕПРОМЕЖНОСТНОСТЬ. Двухкомпонентный ТОО-УУ-Процесс  на примере одуванчика. Относительность принципа ТОО-УУ: для Формо-Творцов Вторичной Энерго-Плазмы - это СВОО-УУ. Эталонное состояние ОО-УУ как картина Информации до момента меркавгнации - мультидисперсная сфероидальность, одуванчик.",2.0255
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.8,Сравнение сфероидальности ЧКК с оттенками цветов. Развитие синтетического процесса в ллууввумеческо-аиййическом типе бирвуляртности. Сравнение с развитием бирвуляртности для птиц.,2.0267
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 5. Разнобирвуляртность синтетических процессов как причина сложности описания их межмерностной динамики,2.5.5.9,Субъективность понятий мерности и диапазона мерности. Особенности межличностного общения.,2.0276
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 6. Особенности формирования Совмещенных Космических Качеств,2.5.6.1,Образование 12 Пар СКК из 12 ЧКК. Вторичное и Первичное состояния Энерго-Плазмы.,2.0281
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 6. Особенности формирования Совмещенных Космических Качеств,2.5.6.2,Описание 12 Пар СКК и их образование из Амплификационных и Квалитационных  Ветвей. Пример образования лийллусцивной Совмещённой Пары. Характеристики ВсеПромежностности. Пересечение Схем синтеза разных Прото-Форм,2.0285
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.1,"«Неполноценные» проявления Форм Самосознаний из других ПВК. Образование общих типов бирвуляртностей, проблемы во взаимопонимании. 8% Форм Самосознаний для ллууввумического Направления. ",2.0296
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.2,Неизменность Аспектов ЧКК в любых мерностных диапазонах. Эталонность ЧКК напоминает тетраэдральные структуры 0-1 диапазона мерности. Стабильность Конфигурации при повышении мерности и диссонационных влияниях. ,2.0305
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.3,"Коварлертность Аспектов ЧКК не означает сходство или подобие. Группы коварлертных ЧКК. Взаимодействия ЧКК по степени совместимости. Взаимодействия Аспектов несовместимых ЧКК.  Нюансы коварллертности, имперсептности и диссонационности. ",2.0309
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.4,"Анио- и катиолептические реальности и ПВК. Ограниченные возможности Фокусной Динамики Формы, мы не можем перефоксировкся в первобытный век. Каждый ротационный сдвиг аниолептическая Формо-система превращается в катиолептическую. Переход когерентного состояния Фокусной Динамики в декогерентное.",2.0325
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.5,"Каждый ротационный сдвиг лишь малая часть фокусной Конфигурации в узком резопазоне становится лийллусцивной. Очаговые (точечные) трансмутации. Применять термины катио- и анио- для взаимодействия Формо-Творцов некорректно, эти термины предназначаются для сценариев и Стерео-Типов.",2.0331
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.6,"Уточнение про Миры и Антимиры. Тип бирвуляртности невозможно изменить резко, для этого потребуется осознать себя, к примеру, кошкой. Разница между аниолептическими мерностями и Антимирами.",2.0336
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 7. Отражение совместимости Аспектов ЧКК на формировании Пространственно-Временных Структур. Миры и Антимиры,2.5.7.7,"Миров и Анти-Миров нет - есть Резомиралы. Инерционная динамика субъективной Реальности. Противопоставление доминантных ЧКК в анио- и катиолептических реальностях. Объективно разделения нет, любая имперсептность локальна. Все это фокусная трансгрессия.",2.0345
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 8. Сфероидальность сллоогрентности. Диффузгентность Конфигураций и промежуточные состояния,2.5.8.1,"Локальная диссонационность и резонационный признак взаимодействия Формо- и Инфо-Творцов. Все Уровни Энерго-Плазмы являются однородными. Рассматривать Уровни надо не ""вверх-вниз"", а сфероидально. Структура Всего - условная сллоогрентная точка. ",2.0358
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 8. Сфероидальность сллоогрентности. Диффузгентность Конфигураций и промежуточные состояния,2.5.8.2,Векторы взаимосвязей между Формо-Творцами - это временные петли. Сфероидаьное определение сллоогрентности. ТК Состояния способствуют улучшению меж-Качественных взаимосвязей. При углублении Синтеза ЧКК не теряют своих свойств и уникальности. Повышение диффузгентности Конфигураций. ,2.0364
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 8. Сфероидальность сллоогрентности. Диффузгентность Конфигураций и промежуточные состояния,2.5.8.3,"Что такое Самосознание и Энерго-Плазма. Происходит не сплавление Аспектов, а их сосредоточение. Чем выше концентрация Аспектов ЧКК в Конфигурации, тем качественнее Форма. ",2.0370
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 8. Сфероидальность сллоогрентности. Диффузгентность Конфигураций и промежуточные состояния,2.5.8.4,Сравнение Аспектов ЧКК со спектром радуги. Межспектровые ТК Состояния.  Качественный показатель глубины Синтеза. Энергия без Информации не может проявиться. ,2.0375
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.1,"Поуровневое описание диапазонов Энерго-Плазмы 12-24-36 и Амплификационные/Квалитационные Ветви развития. Пространственно-временные условия проявления от биологических до лучевых аналогов НУУ-ВВУ-Формо-Типа. Отличительные характеристики понятия ""плазма"" в Ииссиидиологии. ",2.0381
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.2,Описание Схемы Синтеза между Синтетической Амплификационной и Резосконцеонной Квалитационной Ветвями. ТК Потенциальность подобна состоянию детей в детском саду. Такое состояние человеческим можно назвать с большой натяжкой. ,2.0384
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.3,"ТК Солидарность, ТК Сотрудничество, ТК Активность (творческая зрелость, сравнение с первыми плодами на дереве), ТК Результативность, ТК Завершённость",2.0393
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.4,"Перенос Творческой Активности Людей из Планетарной Сущности ГРЭИЙСЛИИСС в Планетарную Сущность СЛИИМПФЛИИСС. ТК Пассивность, ТК Неудовлетворённость, ТК Гармоничность.",2.0406
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.5,Разные типы мерности во взаимосвязях разных ТК Состояний. Принадлежность к Коллективному Космическому Разуму определяется Схемой Синтеза. Исходные Доминанты остаются как бы главными. Состав Формо-Творцов реализационных Форм Самосознания. Взаимодействие на уровне под-Аспектов.,2.0415
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 9. Ллууввумические Схемы Синтеза,2.5.9.6,"Наша Форма - это сборная солянка диффузгентных Формо-Творцов. Электронные Формо-Творцы - это представители ллууввумической бирвуляртности. Бактерии, вирусы, грибы в нашем организме. Наше текущее существование - постоянные болезни.",2.0420
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 10. Особенности амплификации и квалитации во Вторичной Энерго-Плазме,2.5.10.1,Эволюция и Инволюция и их отличие от обычной интерпретации. Эгглеролифтивный и ирркогликтивный Импульсы. Сравнение с приготовлением еды (субъективность плохого и хорошего). Что такое ИСТИНА. ,2.0423
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 10. Особенности амплификации и квалитации во Вторичной Энерго-Плазме,2.5.10.2,"12-ть Амплификационных и 12 Квалитационных Ветвей. Ассоциативные сравнения. Взаимодействие Формо-Творцов разных Амплификационных Ветвей и Инфо-Творцов разных Квалитационных Ветвей, в частности Аккумулятивной Ветви. Принципы Квалитационных Ветвей. Пример Мономигрирующей Ветви.",2.0442
Основы,Том 2,Раздел V,Трансцендентная природа Космических Качеств,Глава 10. Особенности амплификации и квалитации во Вторичной Энерго-Плазме,2.5.10.3,Аккумулятивная и Приментивная Ветви синтезируют Гармоничную Пару ВСЕТРАНСФОРМАТИВНОСТЬ. Взаимодействие Звездных Сущностей при взаимодействии пар ВСЕТРАНСФОРМАТИВНОСТЬ и нашей ВСЕПРОМЕЖНОСТНОСТЬ. Трансгрессирование в 24-качественную Меж-Вселенскую Сущность.,2.0445
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.1,"В первом  томе мы разобрались с Фокусной Динамикой. Для вашей качественности важнее Информация, а не Время. С более гармоничной Фокусной Динамикой вы проявляетесь в более качественных ПВК. Формирование дувуйллерртных групп ПВК. Переплетение паутин Формо-систем Миров, образование с-Реальностей и ПВК доминирующими Самосознаниями.",2.0478
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.2,Формо-система Миров - это минимальный предел коварллертных фокусных взаимосвязей. На них зиждутся разновидности бирвуляртностей: субъективные Реальности и специфическая окружающая действительность (ПВК).,2.0488
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.3,"Образование ЭИК в резомиралах из ПВК. ЭИК вложен в ЭИК следующего диапазона. Каждый Коллективный Космический Разум формирует свои ПВК, отличающиеся Доминантами и фоновыми Чистыми Качествами. Пример с ПВК муравьев.",2.0491
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.4,"Сколько существует Прото-Форм - столько образовано ЭИК. Общей Фокусной Динамики ЭИК не существует, она нивелируется с помощью эгллеролифтивного и ирркогликтивного Импульсов. Так в резомиральной структуре Мироздания ничего не меняется, но есть множество субъективных эффектов, что создаёт иллюзорность Существования.",2.0496
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 1. Коротко о Пространственно-Временных структурах: от субъективных Реальностей до Комплекс-Планов Мироздания,2.6.1.5,От Конверсумов до Комплекс-Планов. В высшем Разуме Мироздания образуются Космические Универсумы. Мы бессознательно выбираем из множества СФУУРММ-Форм свойства нас самих и окружающей действительности - субъективной реальности. Разные группы ПВК принадлежат разным Временным Потокам из-за дисонационных расстояний.,2.0499
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.1,Как образуется наша среда обитания? Фокусная Динамика - результат активизации взаимосвязей в Резомиралах. В этом процессе участвуют безсконечное количество человеческих личностей и других Прото-Форм. Окружающая действительность образуется за счёт резонационного совмещения взаимосвязей. Пример с бумагой,2.0503
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.2,"ФПВ образуют Резомиралы, а резонационные взаимосвязи реконверстных Конфигураций - ОДС и ФЛК. В ОДС нет Времени. Мы объединяем РА и ДП состояния, образуя более гармоничные СФУУРММ-Формы. СФУУРММ-Формы и УУ-ВВУ-конгломераты - это одно и то же. Мы манипулируем не фрагментами, а их проекциями. ",2.0513
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.3,"Процесс ВЭН-распаковок, осуществляется одновременно и проецирует на экран Биомаятника картину взаимосвязей. Как взаимосвязи образуют ПВК и субъективные реальности.",2.0523
Основы,Том 2,Раздел VI,Сллоогрентные взаимосвязи Формо-систем индивидуальных Миров с Универсумами Мироздания,Глава 2. Формирование окружающей действительности,2.6.2.4,"По Форме проявления мы - жидкокристаллические структуры с вкраплением других Форм Самосознаний. Нам необоходимо гармонизировать оношения с ними. Наша проблема заключается в консерватизме мышления. Понятие ""Жизнь"" у нас очень ограничено. Примеры трактовки термина ""Жизнь"" в современном Знании, мертвая материя. Основа Жизни - не только белковые молекулы.",2.0529
